n = 30
m = 5
s[0] = 1
s[1] = 1
s[2] = 1
s[3] = 0
s[4] = 1
s[5] = 1
s[6] = 0
s[7] = 1
s[8] = 0
s[9] = 0
s[10] = 0
s[11] = 0
s[12] = 1
s[13] = 1
s[14] = 0
s[15] = 0
s[16] = 1
s[17] = 0
s[18] = 0
s[19] = 1
s[20] = 0
s[21] = 0
s[22] = 1
s[23] = 1
s[24] = 0
s[25] = 0
s[26] = 0
s[27] = 0
s[28] = 1
s[29] = 1
Starting 3D- side chains

I:0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 
Io:1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 
Ie:0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 
Ho:3 9 11 15 17 21 25 27 
 250774 220366       29,1745  1277       25,0000       34,9140 8,44e+08   39,66%
 250814 220402       28,4518  1462       25,0000       34,9140 8,44e+08   39,66%
 250982 220550       28,0000   609       25,0000       34,9140 8,45e+08   39,66%
Elapsed time = 66467,94 sec. (27375615,81 ticks, tree = 3920,00 MB, solutions = 11)
Nodefile size = 3787,75 MB (1837,79 MB after compression)
 251142 220702       33,3614  1172       25,0000       34,9140 8,45e+08   39,66%
 251599 221117       26,4209   709       25,0000       34,9048 8,47e+08   39,62%
 251680 221198       28,8519   752       25,0000       34,9048 8,48e+08   39,62%
 251937 221431       30,8149  1202       25,0000       34,9048 8,49e+08   39,62%
 252089 221565       29,4120  1255       25,0000       34,9048 8,49e+08   39,62%
 252225 221701       27,5625   741       25,0000       34,9048 8,50e+08   39,62%
 252337 221805       31,5983  1412       25,0000       34,9048 8,50e+08   39,62%
 252441 221901       31,1623  1508       25,0000       34,9048 8,51e+08   39,62%
 252529 221981       30,0400  1351       25,0000       34,9048 8,51e+08   39,62%
 252617 222059       29,3750  1390       25,0000       34,9048 8,52e+08   39,62%
Elapsed time = 66827,34 sec. (27533219,42 ticks, tree = 3942,99 MB, solutions = 11)
Nodefile size = 3810,10 MB (1849,69 MB after compression)
 253017 222441       31,8750  1531       25,0000       34,9011 8,53e+08   39,60%
 253018 222442       29,3333   743       25,0000       34,9011 8,53e+08   39,60%
 253066 222490       28,4706   718       25,0000       34,9011 8,54e+08   39,60%
 253138 222558       27,3846   907       25,0000       34,9011 8,54e+08   39,60%
 253226 222643       27,0000   566       25,0000       34,9011 8,54e+08   39,60%
 253395 222797       29,9767  1193       25,0000       34,9011 8,55e+08   39,60%
 253659 223035       33,4131  1759       25,0000       34,8977 8,56e+08   39,59%
 253773 223141       31,7759  1473       25,0000       34,8977 8,56e+08   39,59%
 253888 223244       31,2453  1410       25,0000       34,8977 8,57e+08   39,59%
 253976 223328       29,7826  1371       25,0000       34,8977 8,57e+08   39,59%
Elapsed time = 67321,52 sec. (27727956,86 ticks, tree = 3988,67 MB, solutions = 11)
Nodefile size = 3857,45 MB (1876,08 MB after compression)
 254080 223428       29,0800  1622       25,0000       34,8977 8,58e+08   39,59%
 254216 223558       27,5749  1335       25,0000       34,8977 8,58e+08   39,59%
 254408 223736       26,1500   635       25,0000       34,8977 8,59e+08   39,59%
 254547 223867       28,4351  1228       25,0000       34,8977 8,59e+08   39,59%
 255005 224299       29,6000  1323       25,0000       34,8832 8,61e+08   39,53%
 255141 224427       28,5217  1383       25,0000       34,8832 8,62e+08   39,53%
 255309 224589       26,5789  1352       25,0000       34,8832 8,62e+08   39,53%
 255350 224626       30,5859  1580       25,0000       34,8832 8,62e+08   39,53%
 255480 224740       29,7011  1477       25,0000       34,8832 8,63e+08   39,53%
 255933 225165       27,9923  1266       25,0000       34,8796 8,65e+08   39,52%
Elapsed time = 67858,35 sec. (27954728,55 ticks, tree = 4031,01 MB, solutions = 11)
Nodefile size = 3900,39 MB (1899,35 MB after compression)
 255957 225189       27,9890  1451       25,0000       34,8796 8,65e+08   39,52%
 256109 225339       27,8623  1051       25,0000       34,8796 8,66e+08   39,52%
 256370 225588       27,6667  1337       25,0000       34,8796 8,67e+08   39,52%
 256514 225722       26,7378  1021       25,0000       34,8796 8,67e+08   39,52%
 256677 225865       31,7239  1886       25,0000       34,8796 8,68e+08   39,52%
 256750 225924       27,9872  1410       25,0000       34,8796 8,68e+08   39,52%
 257091 226245       27,8906  1076       25,0000       34,8796 8,70e+08   39,52%
 257203 226353       27,5520  1304       25,0000       34,8796 8,70e+08   39,52%
 257357 226503       28,7647   825       25,0000       34,8796 8,71e+08   39,52%
 257453 226587       27,9902  1319       25,0000       34,8796 8,71e+08   39,52%
Elapsed time = 68292,63 sec. (28135938,98 ticks, tree = 4053,06 MB, solutions = 11)
Nodefile size = 3921,64 MB (1910,71 MB after compression)
 257509 226629       27,3333  1181       25,0000       34,8796 8,72e+08   39,52%
 257626 226738       30,6977  1530       25,0000       34,8796 8,72e+08   39,52%
 258159 227231       30,6250   777       25,0000       34,8796 8,74e+08   39,52%
 258213 227285       29,5918  1430       25,0000       34,8796 8,75e+08   39,52%
 258277 227343       28,8936  1424       25,0000       34,8796 8,75e+08   39,52%
 258349 227415       28,5217  1432       25,0000       34,8796 8,75e+08   39,52%
 258397 227463       27,9725  1747       25,0000       34,8796 8,75e+08   39,52%
 258445 227505       27,9268  1264       25,0000       34,8796 8,76e+08   39,52%
 258584 227633       28,6522  1401       25,0000       34,8796 8,76e+08   39,52%
 258645 227686       32,3347  1689       25,0000       34,8796 8,76e+08   39,52%
Elapsed time = 68803,72 sec. (28334415,11 ticks, tree = 4075,12 MB, solutions = 11)
Nodefile size = 3942,81 MB (1922,12 MB after compression)
 258815 227842       30,8866  1160       25,0000       34,8796 8,77e+08   39,52%
 258919 227938       29,0213  1379       25,0000       34,8796 8,78e+08   39,52%
 259063 228078       27,3333   977       25,0000       34,8796 8,78e+08   39,52%
 259210 228217       30,0304  1700       25,0000       34,8796 8,79e+08   39,52%
 259347 228348       30,5301  1695       25,0000       34,8796 8,79e+08   39,52%
 259475 228472       29,2558  1636       25,0000       34,8796 8,80e+08   39,52%
 259580 228569       29,7778  1290       25,0000       34,8796 8,80e+08   39,52%
 259660 228641       28,0833   677       25,0000       34,8796 8,81e+08   39,52%
 260022 228981       28,5217  1683       25,0000       34,8796 8,82e+08   39,52%
 260120 229077       27,0882  1227       25,0000       34,8796 8,82e+08   39,52%
Elapsed time = 69189,08 sec. (28490891,01 ticks, tree = 4111,37 MB, solutions = 11)
Nodefile size = 3980,11 MB (1942,94 MB after compression)
 260248 229199       32,4925  1332       25,0000       34,8796 8,83e+08   39,52%
 260400 229339       31,1786  1238       25,0000       34,8796 8,84e+08   39,52%
 260575 229498       30,2362  1437       25,0000       34,8796 8,84e+08   39,52%
 260688 229607       28,2414  1183       25,0000       34,8796 8,85e+08   39,52%
 260925 229840       26,7209  1196       25,0000       34,8796 8,85e+08   39,52%
 261069 229974       26,5714  1418       25,0000       34,8796 8,86e+08   39,52%
 261542 230413       31,1628  1302       25,0000       34,8405 8,88e+08   39,36%
 261693 230548       28,5217  1414       25,0000       34,8405 8,89e+08   39,36%
 261790 230643       28,7484   757       25,0000       34,8405 8,89e+08   39,36%
 261859 230708       29,5918  1650       25,0000       34,8405 8,89e+08   39,36%
Elapsed time = 69687,86 sec. (28729980,16 ticks, tree = 4139,89 MB, solutions = 11)
Nodefile size = 4007,22 MB (1956,87 MB after compression)
 262406 231233       29,2632   812       25,0000       34,8030 8,91e+08   39,21%
 262495 231314       28,8571   669       25,0000       34,8030 8,91e+08   39,21%
 262519 231338       28,8531   704       25,0000       34,8030 8,92e+08   39,21%
 262746 231555       27,4526  1094       25,0000       34,8030 8,93e+08   39,21%
 262978 231775        cutoff             25,0000       34,8030 8,93e+08   39,21%
 263098 231891       30,5714  1566       25,0000       34,8030 8,94e+08   39,21%
 263218 232003       29,4800  1795       25,0000       34,8030 8,94e+08   39,21%
 263601 232354       26,2857   550       25,0000       34,8000 8,96e+08   39,20%
 263644 232395       30,1720  1330       25,0000       34,8000 8,96e+08   39,20%
 263708 232455       26,7500  1169       25,0000       34,8000 8,96e+08   39,20%
Elapsed time = 70157,51 sec. (28908832,51 ticks, tree = 4179,24 MB, solutions = 11)
Nodefile size = 4047,59 MB (1978,11 MB after compression)
 263748 232487       26,8649   853       25,0000       34,8000 8,97e+08   39,20%
 263820 232555       29,0769   820       25,0000       34,8000 8,97e+08   39,20%
 263872 232605       27,3830  1163       25,0000       34,8000 8,97e+08   39,20%
 263936 232667       27,9237   935       25,0000       34,8000 8,97e+08   39,20%
 264032 232763       28,0000   638       25,0000       34,8000 8,98e+08   39,20%
 264335 233046       30,4000  1407       25,0000       34,8000 8,99e+08   39,20%
 264404 233113       28,8571   593       25,0000       34,8000 8,99e+08   39,20%
 264524 233219       27,9641   967       25,0000       34,8000 9,00e+08   39,20%
 264759 233432       26,8571  1292       25,0000       34,8000 9,01e+08   39,20%
 264886 233535       26,3478   714       25,0000       34,8000 9,01e+08   39,20%
Elapsed time = 70587,51 sec. (29073080,13 ticks, tree = 4200,58 MB, solutions = 11)
Nodefile size = 4068,53 MB (1990,58 MB after compression)
 264999 233640       30,5838  1705       25,0000       34,8000 9,01e+08   39,20%
 265103 233740       29,8440  1645       25,0000       34,8000 9,02e+08   39,20%
 265192 233825       29,0400  1347       25,0000       34,8000 9,02e+08   39,20%
 265697 234282       28,6667   627       25,0000       34,8000 9,04e+08   39,20%
 265800 234383       30,4314  1890       25,0000       34,8000 9,04e+08   39,20%
 265801 234384       27,9949  1655       25,0000       34,8000 9,04e+08   39,20%
 265873 234452       27,9949  1732       25,0000       34,8000 9,05e+08   39,20%
 265921 234498       27,9912  1569       25,0000       34,8000 9,05e+08   39,20%
 265985 234556       27,7250   854       25,0000       34,8000 9,05e+08   39,20%
 266225 234790       27,3244   895       25,0000       34,8000 9,06e+08   39,20%
Elapsed time = 71052,71 sec. (29261443,39 ticks, tree = 4227,13 MB, solutions = 11)
Nodefile size = 4094,39 MB (2004,26 MB after compression)
 266998 235519       30,7255  1593       25,0000       34,8000 9,09e+08   39,20%
 267082 235601       29,4194  1026       25,0000       34,8000 9,09e+08   39,20%
 267186 235701       28,6667  1262       25,0000       34,8000 9,10e+08   39,20%
 267314 235821       27,4000   696       25,0000       34,8000 9,10e+08   39,20%
 267366 235869       28,8261  1550       25,0000       34,8000 9,10e+08   39,20%
 267574 236067       26,3902  1471       25,0000       34,8000 9,11e+08   39,20%
 267750 236231       31,3636  1505       25,0000       34,8000 9,12e+08   39,20%
 267761 236242       30,0488  1653       25,0000       34,8000 9,12e+08   39,20%
 268138 236597       30,8702  1641       25,0000       34,8000 9,13e+08   39,20%
 268170 236629       30,7317  1397       25,0000       34,8000 9,13e+08   39,20%
Elapsed time = 71466,78 sec. (29423660,64 ticks, tree = 4271,04 MB, solutions = 11)
Nodefile size = 4139,65 MB (2028,98 MB after compression)
 268202 236661       30,4000  1550       25,0000       34,8000 9,13e+08   39,20%
 268271 236728       29,7810  1201       25,0000       34,8000 9,14e+08   39,20%
 268311 236768       29,7810  1298       25,0000       34,8000 9,14e+08   39,20%
 268354 236811       29,7647  1463       25,0000       34,8000 9,14e+08   39,20%
 268439 236894       28,3913  1225       25,0000       34,8000 9,14e+08   39,20%
 268567 237006       26,0000   704       25,0000       34,8000 9,15e+08   39,20%
 269039 237444       27,1893   742       25,0000       34,8000 9,17e+08   39,20%
 269184 237579       28,4062   705       25,0000       34,8000 9,17e+08   39,20%
 269385 237768       31,6947  1593       25,0000       34,8000 9,18e+08   39,20%
 269495 237878       29,9231  1591       25,0000       34,8000 9,18e+08   39,20%
Elapsed time = 71875,85 sec. (29583222,12 ticks, tree = 4292,46 MB, solutions = 11)
Nodefile size = 4160,75 MB (2041,36 MB after compression)
 269625 238006       29,8440  1538       25,0000       34,8000 9,19e+08   39,20%
 269689 238064       29,5652  1525       25,0000       34,8000 9,19e+08   39,20%
 269825 238190       28,8255  1463       25,0000       34,8000 9,20e+08   39,20%
 270020 238373       29,2000   676       25,0000       34,8000 9,20e+08   39,20%
 270253 238598       31,6947  1187       25,0000       34,8000 9,21e+08   39,20%
 270325 238666       30,7164   917       25,0000       34,8000 9,21e+08   39,20%
 270363 238700       29,0400  1422       25,0000       34,8000 9,22e+08   39,20%
 270406 238743       28,8518  1238       25,0000       34,8000 9,22e+08   39,20%
 270784 239100       31,6947  1457       25,0000       34,8000 9,23e+08   39,20%
 270884 239200       26,7442   936       25,0000       34,8000 9,24e+08   39,20%
Elapsed time = 72431,30 sec. (29810888,59 ticks, tree = 4333,08 MB, solutions = 11)
Nodefile size = 4202,15 MB (2064,75 MB after compression)
 271020 239330       28,6522  1306       25,0000       34,8000 9,24e+08   39,20%
 271156 239460       27,2174   900       25,0000       34,8000 9,25e+08   39,20%
 271291 239587       27,8367  1320       25,0000       34,8000 9,25e+08   39,20%
 271459 239737       27,5909  1469       25,0000       34,8000 9,26e+08   39,20%
 271651 239913       26,0000  1044       25,0000       34,8000 9,26e+08   39,20%
 271779 240031       31,3636  1675       25,0000       34,8000 9,27e+08   39,20%
 271915 240167       30,0882  1657       25,0000       34,8000 9,27e+08   39,20%
 272307 240537       28,2715  1413       25,0000       34,8000 9,29e+08   39,20%
 272403 240627       30,7232  1499       25,0000       34,8000 9,29e+08   39,20%
 272491 240711       29,8440  1605       25,0000       34,8000 9,29e+08   39,20%
Elapsed time = 72846,27 sec. (29971023,50 ticks, tree = 4360,77 MB, solutions = 11)
Nodefile size = 4228,97 MB (2079,04 MB after compression)
 272619 240833       27,4000  1268       25,0000       34,8000 9,30e+08   39,20%
 272747 240949       28,1333  1446       25,0000       34,8000 9,30e+08   39,20%
 272875 241073       27,0526   812       25,0000       34,8000 9,31e+08   39,20%
 273037 241219       27,2828  1285       25,0000       34,8000 9,32e+08   39,20%
 273189 241357       26,7439   702       25,0000       34,8000 9,32e+08   39,20%
 273553 241693       32,3600  1402       25,0000       34,7887 9,34e+08   39,15%
 273621 241761       26,2537   819       25,0000       34,7887 9,34e+08   39,15%
 273686 241826       29,1481  1803       25,0000       34,7887 9,34e+08   39,15%
 273772 241904       27,5309  1475       25,0000       34,7887 9,35e+08   39,15%
 273866 241998       27,4477  1575       25,0000       34,7887 9,36e+08   39,15%
Elapsed time = 73374,23 sec. (30209175,61 ticks, tree = 4385,06 MB, solutions = 11)
Nodefile size = 4252,21 MB (2091,76 MB after compression)
 274217 242317       27,6000   878       25,0000       34,7887 9,38e+08   39,15%
 274239 242339       29,0000   767       25,0000       34,7887 9,38e+08   39,15%
 274311 242407       27,9704  1159       25,0000       34,7887 9,38e+08   39,15%
 274463 242539       32,3560  1357       25,0000       34,7887 9,39e+08   39,15%
 274575 242643       28,7244  1438       25,0000       34,7887 9,39e+08   39,15%
 274719 242781       26,3286  1474       25,0000       34,7887 9,40e+08   39,15%
 274815 242873       30,3125  1054       25,0000       34,7887 9,41e+08   39,15%
 274951 242995       27,5946  1218       25,0000       34,7887 9,41e+08   39,15%
 275254 243274       28,9945  1325       25,0000       34,7887 9,43e+08   39,15%
 275378 243384       33,3077  1570       25,0000       34,7887 9,43e+08   39,15%
Elapsed time = 73827,51 sec. (30366719,73 ticks, tree = 4416,10 MB, solutions = 11)
Nodefile size = 4285,09 MB (2109,35 MB after compression)
 275460 243456        cutoff             25,0000       34,7887 9,44e+08   39,15%
 275570 243554       28,6250  1153       25,0000       34,7887 9,44e+08   39,15%
 275658 243642       27,4000  1471       25,0000       34,7887 9,45e+08   39,15%
 275802 243772       31,6947  1557       25,0000       34,7887 9,46e+08   39,15%
 275954 243916       30,5455  1691       25,0000       34,7887 9,46e+08   39,15%
 276130 244064       29,3534  1493       25,0000       34,7887 9,47e+08   39,15%
 276491 244417       26,5000   857       25,0000       34,7867 9,48e+08   39,15%
 276510 244436       29,2000   657       25,0000       34,7867 9,49e+08   39,15%
 276566 244486       28,2051  1357       25,0000       34,7867 9,49e+08   39,15%
 276630 244542       28,0000   609       25,0000       34,7867 9,49e+08   39,15%
Elapsed time = 74268,36 sec. (30540400,90 ticks, tree = 4437,51 MB, solutions = 11)
Nodefile size = 4306,33 MB (2120,78 MB after compression)
 276725 244637       29,5474   858       25,0000       34,7867 9,50e+08   39,15%
 276800 244706       30,4000  1526       25,0000       34,7867 9,50e+08   39,15%
 276913 244803       30,7164  1298       25,0000       34,7867 9,50e+08   39,15%
 276978 244868       28,2715  1293       25,0000       34,7867 9,51e+08   39,15%
 277256 245130       33,3778  1351       25,0000       34,7867 9,52e+08   39,15%
 277368 245236       30,4584  1455       25,0000       34,7867 9,52e+08   39,15%
 277488 245346       32,1466  1501       25,0000       34,7867 9,53e+08   39,15%
 277600 245458       31,5294  1340       25,0000       34,7867 9,53e+08   39,15%
 277704 245556       30,0667  1542       25,0000       34,7867 9,54e+08   39,15%
 277717 245569       30,7143  1598       25,0000       34,7867 9,54e+08   39,15%
Elapsed time = 74736,25 sec. (30730760,48 ticks, tree = 4456,31 MB, solutions = 11)
Nodefile size = 4324,43 MB (2131,42 MB after compression)
 278395 246193       29,2222  1276       25,0000       34,7867 9,56e+08   39,15%
 278666 246444       32,1906  1400       25,0000       34,7742 9,57e+08   39,10%
 278841 246615       31,7290  1499       25,0000       34,7742 9,58e+08   39,10%
 278993 246759       31,5800  1447       25,0000       34,7742 9,58e+08   39,10%
 279125 246875       29,8298  1268       25,0000       34,7742 9,59e+08   39,10%
 279269 247013       28,8302  1350       25,0000       34,7742 9,59e+08   39,10%
 279437 247173       26,8889  1244       25,0000       34,7742 9,60e+08   39,10%
 279581 247313       32,6487   892       25,0000       34,7742 9,60e+08   39,10%
 280187 247881       30,6901  1249       25,0000       34,7742 9,63e+08   39,10%
 280232 247926       29,0428  1377       25,0000       34,7742 9,63e+08   39,10%
Elapsed time = 75183,71 sec. (30913393,96 ticks, tree = 4511,34 MB, solutions = 11)
Nodefile size = 4379,84 MB (2160,05 MB after compression)
 280312 248006       28,3103  1164       25,0000       34,7742 9,63e+08   39,10%
 280432 248122       30,4898  1225       25,0000       34,7742 9,64e+08   39,10%
 280584 248264       29,1071  1164       25,0000       34,7742 9,64e+08   39,10%
 280694 248364       32,3865  1202       25,0000       34,7742 9,65e+08   39,10%
 280872 248522       26,0690   612       25,0000       34,7742 9,65e+08   39,10%
 281437 249033       31,1818  1068       25,0000       34,7742 9,67e+08   39,10%
 281461 249057       27,5455   828       25,0000       34,7742 9,68e+08   39,10%
 281502 249098       30,0469  1451       25,0000       34,7742 9,68e+08   39,10%
 281542 249136       29,7647  1281       25,0000       34,7742 9,68e+08   39,10%
 281574 249168       29,6000  1379       25,0000       34,7742 9,68e+08   39,10%
Elapsed time = 75645,35 sec. (31118433,98 ticks, tree = 4540,88 MB, solutions = 11)
Nodefile size = 4408,83 MB (2175,62 MB after compression)
 281614 249204       26,5588   801       25,0000       34,7742 9,68e+08   39,10%
 281670 249259       28,5217  1347       25,0000       34,7742 9,69e+08   39,10%
 282348 249877       29,3333   774       25,0000       34,7553 9,71e+08   39,02%
 282452 249963       28,1333  1268       25,0000       34,7553 9,72e+08   39,02%
 282588 250089       26,8837  1281       25,0000       34,7553 9,72e+08   39,02%
 282796 250279       31,7679  1249       25,0000       34,7553 9,73e+08   39,02%
 282932 250409       31,2358  1492       25,0000       34,7553 9,73e+08   39,02%
 283060 250531       27,5840  1308       25,0000       34,7553 9,74e+08   39,02%
 283236 250699       27,5455  1148       25,0000       34,7553 9,75e+08   39,02%
 283396 250845       28,4493  1403       25,0000       34,7553 9,75e+08   39,02%
Elapsed time = 76091,66 sec. (31279207,76 ticks, tree = 4567,11 MB, solutions = 11)
Nodefile size = 4433,53 MB (2189,81 MB after compression)
 283949 251348       28,0385  1612       25,0000       34,7544 9,77e+08   39,02%
 284061 251454        cutoff             25,0000       34,7544 9,78e+08   39,02%
 284197 251580       31,7679  1425       25,0000       34,7544 9,78e+08   39,02%
 284373 251736       30,9892  1420       25,0000       34,7544 9,79e+08   39,02%
 284492 251855       29,6000  1472       25,0000       34,7544 9,79e+08   39,02%
 284652 251997       27,7273  1365       25,0000       34,7544 9,80e+08   39,02%
 284795 252122       31,5593  1596       25,0000       34,7544 9,81e+08   39,02%
 284923 252246       30,3226  1191       25,0000       34,7544 9,81e+08   39,02%
 285115 252424       29,1613  1032       25,0000       34,7164 9,82e+08   38,87%
 285138 252447       28,5455   867       25,0000       34,7164 9,82e+08   38,87%
Elapsed time = 76612,30 sec. (31539062,96 ticks, tree = 4616,65 MB, solutions = 11)
Nodefile size = 4485,42 MB (2217,93 MB after compression)
 285560 252849       33,1481  1480       25,0000       34,7164 9,84e+08   38,87%
 285682 252963       30,8750  1288       25,0000       34,7164 9,84e+08   38,87%
 285779 253050       28,6278   561       25,0000       34,7164 9,85e+08   38,87%
 285905 253168       27,5000   693       25,0000       34,7164 9,85e+08   38,87%
 286025 253282       28,6333  1433       25,0000       34,7164 9,86e+08   38,87%
 286153 253404       26,0000   726       25,0000       34,7164 9,86e+08   38,87%
 286350 253585       31,1698  1633       25,0000       34,7164 9,87e+08   38,87%
 286489 253708       30,7317  1207       25,0000       34,7164 9,87e+08   38,87%
 286566 253785       27,9984   862       25,0000       34,7164 9,88e+08   38,87%
 286993 254180       27,9846   733       25,0000       34,7050 9,90e+08   38,82%
Elapsed time = 77150,23 sec. (31724037,10 ticks, tree = 4652,94 MB, solutions = 11)
Nodefile size = 4521,67 MB (2237,35 MB after compression)
 287035 254222       27,9885  1004       25,0000       34,7050 9,90e+08   38,82%
 287107 254294       27,9571  1133       25,0000       34,7050 9,90e+08   38,82%
 287516 254679       29,1111  1063       25,0000       34,7050 9,92e+08   38,82%
 287578 254737       27,9994  1498       25,0000       34,7050 9,92e+08   38,82%
 287626 254785       27,9644  1079       25,0000       34,7050 9,92e+08   38,82%
 288082 255207       33,2203  1620       25,0000       34,7050 9,94e+08   38,82%
 288542 255635       30,8569  1710       25,0000       34,6809 9,96e+08   38,72%
 288617 255710       26,7647   887       25,0000       34,6809 9,96e+08   38,72%
 288777 255866       31,3636  1629       25,0000       34,6809 9,97e+08   38,72%
 288854 255933       27,9973  1718       25,0000       34,6809 9,97e+08   38,72%
Elapsed time = 77722,47 sec. (31944676,70 ticks, tree = 4681,93 MB, solutions = 11)
Nodefile size = 4549,26 MB (2251,42 MB after compression)
 288894 255971       27,9604  1433       25,0000       34,6809 9,97e+08   38,72%
 289513 256544       27,9153   835       25,0000       34,6809 1,00e+09   38,72%
 289598 256625       27,5677  1582       25,0000       34,6809 1,00e+09   38,72%
 289951 256960       28,5217  1525       25,0000       34,6809 1,00e+09   38,72%
 290486 257461       26,0976  1437       25,0000       34,6648 1,00e+09   38,66%
 290594 257561        cutoff             25,0000       34,6648 1,00e+09   38,66%
 290642 257603       32,1786  1640       25,0000       34,6648 1,00e+09   38,66%
 290774 257727       30,4630  1636       25,0000       34,6648 1,01e+09   38,66%
 290898 257843       29,2000   693       25,0000       34,6648 1,01e+09   38,66%
 290986 257931       28,0000   541       25,0000       34,6648 1,01e+09   38,66%
Elapsed time = 78437,29 sec. (32232858,35 ticks, tree = 4718,17 MB, solutions = 11)
Nodefile size = 4585,13 MB (2270,99 MB after compression)
 291064 258005       28,8569  1420       25,0000       34,6648 1,01e+09   38,66%
 291072 258013       28,6520  1362       25,0000       34,6648 1,01e+09   38,66%
 291440 258357       26,2415   909       25,0000       34,6640 1,01e+09   38,66%
 291472 258385       32,4954  1760       25,0000       34,6640 1,01e+09   38,66%
 291520 258433       32,2543  1558       25,0000       34,6640 1,01e+09   38,66%
 291576 258489       32,2543  1699       25,0000       34,6640 1,01e+09   38,66%
 291624 258537       31,7082  1628       25,0000       34,6640 1,01e+09   38,66%
 291680 258589       31,3469  1655       25,0000       34,6640 1,01e+09   38,66%
 291728 258637       30,7675  1779       25,0000       34,6640 1,01e+09   38,66%
 292067 258956       32,5263  1456       25,0000       34,6501 1,01e+09   38,60%
Elapsed time = 78821,11 sec. (32411572,62 ticks, tree = 4754,96 MB, solutions = 11)
Nodefile size = 4623,26 MB (2292,39 MB after compression)
 292149 259028       28,6190  1143       25,0000       34,6501 1,01e+09   38,60%
 292277 259152       29,0732  1351       25,0000       34,6501 1,01e+09   38,60%
 292397 259270       27,4419  1388       25,0000       34,6501 1,01e+09   38,60%
 292541 259408       26,2000   622       25,0000       34,6501 1,01e+09   38,60%
 292619 259474       27,9687  1493       25,0000       34,6501 1,01e+09   38,60%
 292659 259510       27,9525  1309       25,0000       34,6501 1,01e+09   38,60%
 292827 259668       26,9872   830       25,0000       34,6501 1,01e+09   38,60%
 292959 259778       30,1818   772       25,0000       34,6501 1,01e+09   38,60%
 293396 260193       29,7143  1511       25,0000       34,6413 1,02e+09   38,57%
 293510 260301       29,9231  1625       25,0000       34,6413 1,02e+09   38,57%
Elapsed time = 79212,29 sec. (32568855,24 ticks, tree = 4778,75 MB, solutions = 11)
Nodefile size = 4647,36 MB (2305,51 MB after compression)
 293604 260395       27,0000   499       25,0000       34,6413 1,02e+09   38,57%
 293660 260451       26,9952  1439       25,0000       34,6413 1,02e+09   38,57%
 294530 261265       26,9933  1386       25,0000       34,6373 1,02e+09   38,55%
 294648 261379       31,8182  1550       25,0000       34,6373 1,02e+09   38,55%
 294756 261487       29,6056  1184       25,0000       34,6373 1,02e+09   38,55%
 294884 261607       27,3750   844       25,0000       34,6373 1,02e+09   38,55%
 295028 261735       27,2800   923       25,0000       34,6373 1,02e+09   38,55%
 295151 261854       28,0000   966       25,0000       34,6373 1,02e+09   38,55%
 295245 261940       28,0000   370       25,0000       34,6373 1,02e+09   38,55%
 295269 261962       27,9996  1208       25,0000       34,6373 1,02e+09   38,55%
Elapsed time = 79843,33 sec. (32821731,43 ticks, tree = 4802,87 MB, solutions = 11)
Nodefile size = 4670,15 MB (2318,18 MB after compression)
 295767 262416       27,9493  1300       25,0000       34,6373 1,03e+09   38,55%
 295927 262570       26,4286  1424       25,0000       34,6373 1,03e+09   38,55%
 296127 262740       32,1786  1610       25,0000       34,6373 1,03e+09   38,55%
 296185 262796       27,9965  1268       25,0000       34,6373 1,03e+09   38,55%
 296217 262828       27,9083  1466       25,0000       34,6373 1,03e+09   38,55%
 296289 262896       27,5515  1054       25,0000       34,6373 1,03e+09   38,55%
 296718 263305       27,2500   558       25,0000       34,6373 1,03e+09   38,55%
 296846 263429       26,4286  1576       25,0000       34,6373 1,03e+09   38,55%
 297113 263684       29,4583  1396       25,0000       34,6373 1,03e+09   38,55%
 297265 263830       28,0000   817       25,0000       34,6373 1,03e+09   38,55%
Elapsed time = 80273,18 sec. (32982598,80 ticks, tree = 4847,07 MB, solutions = 11)
Nodefile size = 4715,26 MB (2342,54 MB after compression)
 297353 263914       26,9091   718       25,0000       34,6373 1,03e+09   38,55%
 297553 264102       31,2000  1646       25,0000       34,6373 1,03e+09   38,55%
 297689 264230       30,5581  1659       25,0000       34,6373 1,03e+09   38,55%
 297822 264357       29,0233  1314       25,0000       34,6373 1,03e+09   38,55%
 297928 264455       30,8702  1732       25,0000       34,6373 1,03e+09   38,55%
 298040 264563       30,1888  1742       25,0000       34,6373 1,03e+09   38,55%
 298324 264831       26,2857   624       25,0000       34,6373 1,04e+09   38,55%
 298452 264947       30,5581  1748       25,0000       34,6373 1,04e+09   38,55%
 298588 265083       30,0488  1658       25,0000       34,6373 1,04e+09   38,55%
 298603 265098       26,8750  1168       25,0000       34,6373 1,04e+09   38,55%
Elapsed time = 80722,68 sec. (33155657,36 ticks, tree = 4870,74 MB, solutions = 11)
Nodefile size = 4739,35 MB (2356,14 MB after compression)
 298747 265240        cutoff             25,0000       34,6373 1,04e+09   38,55%
 298851 265332       30,5581  1569       25,0000       34,6373 1,04e+09   38,55%
 298947 265416       30,0992  1078       25,0000       34,6373 1,04e+09   38,55%
