n = 28
m = 5
s[0] = 1
s[1] = 1
s[2] = 1
s[3] = 1
s[4] = 0
s[5] = 1
s[6] = 0
s[7] = 1
s[8] = 0
s[9] = 1
s[10] = 1
s[11] = 0
s[12] = 1
s[13] = 1
s[14] = 1
s[15] = 1
s[16] = 1
s[17] = 0
s[18] = 1
s[19] = 1
s[20] = 0
s[21] = 0
s[22] = 1
s[23] = 1
s[24] = 0
s[25] = 1
s[26] = 0
s[27] = 1
Starting 3D- side chains

I:0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 
Io:1 3 5 7 9 11 13 15 17 19 21 23 25 27 
Ie:0 2 4 6 8 10 12 14 16 18 20 22 24 26 
Ho:11 17 21 
He:4 6 8 20 24 26 
Po:1 3 5 7 9 13 15 19 23 25 27 
Pe:0 2 10 12 14 16 18 22 
   2010  1019        cutoff             11,0000       14,3333  3918838   30,30%
Elapsed time = 246,76 sec. (161779,75 ticks, tree = 9,23 MB, solutions = 12)
   2021  1018        cutoff             11,0000       14,3333  3957149   30,30%
   2036  1017        cutoff             11,0000       14,3333  3999031   30,30%
   2050  1015        cutoff             11,0000       14,3333  4045907   30,30%
   2058  1015       12,7879   552       11,0000       14,3333  4079450   30,30%
   2076  1013       12,7826   787       11,0000       14,3333  4141267   30,30%
   2100  1021       12,6364   703       11,0000       14,3333  4196360   30,30%
   2121  1028       13,6667   948       11,0000       14,3333  4246775   30,30%
   2129  1028        cutoff             11,0000       14,3333  4267024   30,30%
   2145  1036        cutoff             11,0000       14,3333  4298322   30,30%
   2177  1054        cutoff             11,0000       14,3333  4355027   30,30%
Elapsed time = 273,60 sec. (177017,62 ticks, tree = 9,00 MB, solutions = 12)
   2401  1209       13,5714   599       11,0000       13,6863  4663992   24,42%
   2409  1213       13,3333   608       11,0000       13,6863  4689229   24,42%
   2417  1215        cutoff             11,0000       13,6863  4698721   24,42%
   2425  1217       13,3333   651       11,0000       13,6863  4727722   24,42%
   2722  1305       12,7619  1138       11,0000       13,6415  5226705   24,01%
   2729  1305       13,3333   635       11,0000       13,6415  5266162   24,01%
   2737  1309       13,3333   534       11,0000       13,6415  5307031   24,01%
   3161  1457       13,2500   817       11,0000       13,3333  5894167   21,21%
   3169  1451        cutoff             11,0000       13,3333  5905251   21,21%
   3177  1447       13,2500   830       11,0000       13,3333  5911720   21,21%
Elapsed time = 368,24 sec. (224742,91 ticks, tree = 14,65 MB, solutions = 12)
   3191  1447       12,6667   938       11,0000       13,3333  5956927   21,21%
   3199  1452       12,6667   921       11,0000       13,3333  5982056   21,21%
   3217  1464       13,0385   844       11,0000       13,3333  6012599   21,21%
   3230  1472       12,4737   803       11,0000       13,3333  6048132   21,21%
   3238  1476       12,4211   769       11,0000       13,3333  6065360   21,21%
   3262  1492       12,2778   831       11,0000       13,3333  6091957   21,21%
   3281  1501        cutoff             11,0000       13,3333  6121815   21,21%
   3297  1513       12,6522   874       11,0000       13,3333  6140608   21,21%
   3313  1523       12,6250   844       11,0000       13,3333  6175043   21,21%
   3329  1535       12,5000   622       11,0000       13,3333  6213789   21,21%
Elapsed time = 394,58 sec. (242439,16 ticks, tree = 14,82 MB, solutions = 12)
   3565  1691       12,3636   733       11,0000       13,2500  6517481   20,45%
   3581  1697       12,3333   619       11,0000       13,2500  6571495   20,45%
   3589  1705       12,0000   739       11,0000       13,2500  6609270   20,45%
   3613  1721        cutoff             11,0000       13,2500  6658984   20,45%
   4409  2143        cutoff             11,0000       12,7619  7594939   16,02%
   4412  2144       12,7619  1030       11,0000       12,7619  7611049   16,02%
   4468  2188       12,5128  1058       11,0000       12,7619  7689412   16,02%
   4524  2234       12,2353   959       11,0000       12,7619  7745929   16,02%
   4572  2266        cutoff             11,0000       12,7619  7808071   16,02%
   4609  2285       12,4615  1064       11,0000       12,7619  7883681   16,02%
Elapsed time = 472,31 sec. (280392,80 ticks, tree = 23,69 MB, solutions = 12)
   4689  2341       12,0606  1005       11,0000       12,7619  7970839   16,02%
   4721  2367        cutoff             11,0000       12,7619  8014573   16,02%
   5097  2547       12,7619   916       11,0000       12,7619  8560466   16,02%
   5236  2612       17,0526   591       11,0000       12,7619  8782507   16,02%
   5237  2613       17,0526  1055       11,0000       12,7619  8813976   16,02%
   5238  2614       17,0526  1070       11,0000       12,7619  8830296   16,02%
   5240  2615       13,9259  1251       11,0000       12,7619  8861848   16,02%
   5243  2615       12,0000   884       11,0000       12,7619  8885879   16,02%
   5246  2034       16,3667  1471       11,0000       12,7619  8911480   16,02%
   5250  1831       13,9259  1314       11,0000       12,7619  8969259   16,02%
Elapsed time = 569,18 sec. (374016,87 ticks, tree = 31,19 MB, solutions = 12)
   5252  1832       15,0968  1205       11,0000       12,7619  8988751   16,02%
   5272   977       12,8837  1096       11,0000       12,7619  9104651   16,02%
   5273   978       13,7692  1213       11,0000       12,7619  9105266   16,02%
   5351   587        cutoff             11,0000       12,7619  9254798   16,02%
   5448   605       12,6552  1038       11,0000       12,7619  9337343   16,02%
   5744   647       12,6341   994       11,0000       12,7619  9571927   16,02%
   5833   675       14,1667  1325       11,0000       12,7619  9684866   16,02%
   5921   698       13,7273  1056       11,0000       12,7619  9755482   16,02%
   6097   754        cutoff             11,0000       12,7619  9874080   16,02%
   6124   759        cutoff             11,0000       12,7619  9907483   16,02%
Elapsed time = 670,56 sec. (434012,67 ticks, tree = 6,41 MB, solutions = 12)
   6347   841        cutoff             11,0000       12,7619 10073277   16,02%
   6363   853       12,5538  1183       11,0000       12,7619 10083908   16,02%
   6392   858        cutoff             11,0000       12,7619 10121582   16,02%
   6450   887       12,0500  1090       11,0000       12,7619 10189020   16,02%
   6512   886        cutoff             11,0000       12,7619 10390330   16,02%
   6516   888       14,2000  1110       11,0000       12,7619 10423240   16,02%
   6518   888       13,6706  1215       11,0000       12,7619 10428040   16,02%
   6542   904       13,4314  1041       11,0000       12,7619 10498015   16,02%
   6629   963        cutoff             11,0000       12,7619 10615747   16,02%
   6669   983        cutoff             11,0000       12,7619 10664295   16,02%
Elapsed time = 767,12 sec. (483716,13 ticks, tree = 13,39 MB, solutions = 12)
   6717  1009        cutoff             11,0000       12,7619 10719102   16,02%
   6931  1151       12,2464   983       11,0000       12,7619 10923706   16,02%
   6956  1158        cutoff             11,0000       12,7619 10946421   16,02%
   6980  1166        cutoff             11,0000       12,7619 10979359   16,02%
   7052  1187       12,6111   886       11,0000       12,7619 11077168   16,02%
   7063  1188       12,3448   829       11,0000       12,7619 11110817   16,02%
   7087  1199       12,2500   554       11,0000       12,7619 11222366   16,02%
   7156  1228       12,8116  1069       11,0000       12,7619 11359759   16,02%
   7261  1262        cutoff             11,0000       12,7619 11551893   16,02%
   7333  1316       12,9242  1069       11,0000       12,7619 11625583   16,02%
Elapsed time = 877,52 sec. (545870,42 ticks, tree = 20,80 MB, solutions = 12)
   7602  1385        cutoff             11,0000       12,7619 12016712   16,02%
   7627  1373       12,3889   697       11,0000       12,7619 12105773   16,02%
   7658  1364       12,7273   909       11,0000       12,7619 12183180   16,02%
   7701  1348       13,0909  1083       11,0000       12,7619 12307027   16,02%
   7758  1323        cutoff             11,0000       12,7619 12469767   16,02%
   7834  1315        cutoff             11,0000       12,7619 12632800   16,02%
   7848  1304       12,0000   889       11,0000       12,7619 12684807   16,02%
   7872  1286        cutoff             11,0000       12,7619 12751672   16,02%
   7912  1262        cutoff             11,0000       12,7619 12915591   16,02%
   7936  1250        cutoff             11,0000       12,7619 12985533   16,02%
Elapsed time = 981,73 sec. (589912,66 ticks, tree = 17,78 MB, solutions = 12)
   7976  1228        cutoff             11,0000       12,7619 13072539   16,02%
   8077  1162       12,4147   748       11,0000       12,7619 13315279   16,02%
   8118  1128       12,4757   724       11,0000       12,7619 13378163   16,02%
   8120  1128       12,7619   938       11,0000       12,7619 13412202   16,02%
   8128  1126       12,6829   908       11,0000       12,7619 13464869   16,02%
   8144  1122       12,6829   883       11,0000       12,7619 13570940   16,02%
   8152  1123       12,6829   883       11,0000       12,7619 13646116   16,02%
   8226  1120       12,3226   985       11,0000       12,7619 14208579   16,02%
   8298  1144        cutoff             11,0000       12,7619 14282837   16,02%
   8346  1134        cutoff             11,0000       12,7619 14329983   16,02%
Elapsed time = 1090,76 sec. (645727,89 ticks, tree = 12,93 MB, solutions = 12)
   8410  1119        cutoff             11,0000       12,7619 14419099   16,02%
   8458  1103        cutoff             11,0000       12,7619 14473093   16,02%
   8489  1092       12,5128  1191       11,0000       12,7619 14508174   16,02%
   8538  1075        cutoff             11,0000       12,7619 14581793   16,02%
   8853   882       12,3889   844       11,0000       12,7619 14824616   16,02%
   8911   842       12,1212  1099       11,0000       12,7317 14909436   15,74%
   8943   829        cutoff             11,0000       12,7317 14934704   15,74%
   9138   658       12,3810   649       11,0000       12,7317 15029024   15,74%
   9154   651       12,3636   647       11,0000       12,7317 15041423   15,74%
   9362   467       12,1667   707       11,0000       12,7317 15147472   15,74%
Elapsed time = 1161,60 sec. (698164,19 ticks, tree = 4,90 MB, solutions = 12)
   9418   425        cutoff             11,0000       12,7317 15173995   15,74%
   9727   135       12,0345   901       11,0000       12,7317 15347322   15,74%
   9775    93        cutoff             11,0000       12,0667 15386982    9,70%
   9848    26        cutoff             11,0000       12,0667 15484296    9,70%
   9873     3        cutoff             11,0000       12,0667 15519639    9,70%

Clique cuts applied:  3

Root node processing (before b&c):
  Real time             =    7,29 sec. (8114,39 ticks)
Parallel b&c, 8 threads:
  Real time             = 1177,92 sec. (712803,60 ticks)
  Sync time (average)   =    0,02 sec.
  Wait time (average)   =    0,00 sec.
                          ------------
Total (root+branch&cut) = 1185,21 sec. (720917,99 ticks)
Optimal value: 11.0

variables equal to 1:

xiv1,23
xiv3,17
xiv5,11
xiv7,61
xiv9,81
xiv11,31
xiv13,35
xiv15,65
xiv17,67
xiv19,69
xiv21,39
xiv23,9
xiv25,59
xiv27,83
xjw0,48
xjw2,22
xjw4,12
xjw6,36
xjw8,86
xjw10,56
xjw12,30
xjw14,40
xjw16,66
xjw18,68
xjw20,64
xjw22,14
xjw24,34
xjw26,58
yiw1,24
yiw3,16
yiw5,6
yiw7,60
yiw9,76
yiw11,32
yiw13,10
yiw15,90
yiw17,62
yiw19,94
yiw21,38
yiw23,8
yiw25,54
yiw27,84
yjv0,47
yjv2,21
yjv4,13
yjv6,37
yjv8,87
yjv10,51
yjv12,25
yjv14,15
yjv16,91
yjv18,43
yjv20,63
yjv22,19
yjv24,33
yjv26,57
hh4,13,21,38
hh6,37,11,32
hh6,37,17,62
hh6,37,21,38
hh8,87,17,62
hh20,63,17,62
hh20,63,21,38
hh24,33,11,32
hh24,33,21,38
hh26,57,11,32
hh26,57,17,62
